city,top_k_units,event_id_a,event_id_b,jaccard,intersection_count,union_count
Philadelphia,5,652,653,1,5,5
Philadelphia,5,652,654,1,5,5
Philadelphia,5,652,655,1,5,5
Philadelphia,5,652,656,1,5,5
Philadelphia,5,652,657,1,5,5
Philadelphia,5,652,658,1,5,5
Philadelphia,5,652,659,1,5,5
Philadelphia,5,653,654,1,5,5
Philadelphia,5,653,655,1,5,5
Philadelphia,5,653,656,1,5,5
Philadelphia,5,653,657,1,5,5
Philadelphia,5,653,658,1,5,5
Philadelphia,5,653,659,1,5,5
Philadelphia,5,654,655,1,5,5
Philadelphia,5,654,656,1,5,5
Philadelphia,5,654,657,1,5,5
Philadelphia,5,654,658,1,5,5
Philadelphia,5,654,659,1,5,5
Philadelphia,5,655,656,1,5,5
Philadelphia,5,655,657,1,5,5
Philadelphia,5,655,658,1,5,5
Philadelphia,5,655,659,1,5,5
Philadelphia,5,656,657,1,5,5
Philadelphia,5,656,658,1,5,5
Philadelphia,5,656,659,1,5,5
Philadelphia,5,657,658,1,5,5
Philadelphia,5,657,659,1,5,5
Philadelphia,5,658,659,1,5,5
Philadelphia,10,640,641,1,10,10
Philadelphia,10,640,642,1,10,10
Philadelphia,10,640,643,1,10,10
Philadelphia,10,640,644,1,10,10
Philadelphia,10,640,645,1,10,10
Philadelphia,10,640,646,1,10,10
Philadelphia,10,640,647,1,10,10
Philadelphia,10,640,648,1,10,10
Philadelphia,10,640,649,1,10,10
Philadelphia,10,640,650,1,10,10
Philadelphia,10,640,651,1,10,10
Philadelphia,10,640,652,1,10,10
Philadelphia,10,640,653,1,10,10
Philadelphia,10,640,654,1,10,10
Philadelphia,10,640,655,1,10,10
Philadelphia,10,640,656,1,10,10
Philadelphia,10,640,657,1,10,10
Philadelphia,10,640,658,0.8181818182,9,11
Philadelphia,10,640,659,1,10,10
Philadelphia,10,641,642,1,10,10
Philadelphia,10,641,643,1,10,10
Philadelphia,10,641,644,1,10,10
Philadelphia,10,641,645,1,10,10
Philadelphia,10,641,646,1,10,10
Philadelphia,10,641,647,1,10,10
Philadelphia,10,641,648,1,10,10
Philadelphia,10,641,649,1,10,10
Philadelphia,10,641,650,1,10,10
Philadelphia,10,641,651,1,10,10
Philadelphia,10,641,652,1,10,10
Philadelphia,10,641,653,1,10,10
Philadelphia,10,641,654,1,10,10
Philadelphia,10,641,655,1,10,10
Philadelphia,10,641,656,1,10,10
Philadelphia,10,641,657,1,10,10
Philadelphia,10,641,658,0.8181818182,9,11
Philadelphia,10,641,659,1,10,10
Philadelphia,10,642,643,1,10,10
Philadelphia,10,642,644,1,10,10
Philadelphia,10,642,645,1,10,10
Philadelphia,10,642,646,1,10,10
Philadelphia,10,642,647,1,10,10
Philadelphia,10,642,648,1,10,10
Philadelphia,10,642,649,1,10,10
Philadelphia,10,642,650,1,10,10
Philadelphia,10,642,651,1,10,10
Philadelphia,10,642,652,1,10,10
Philadelphia,10,642,653,1,10,10
Philadelphia,10,642,654,1,10,10
Philadelphia,10,642,655,1,10,10
Philadelphia,10,642,656,1,10,10
Philadelphia,10,642,657,1,10,10
Philadelphia,10,642,658,0.8181818182,9,11
Philadelphia,10,642,659,1,10,10
Philadelphia,10,643,644,1,10,10
Philadelphia,10,643,645,1,10,10
Philadelphia,10,643,646,1,10,10
Philadelphia,10,643,647,1,10,10
Philadelphia,10,643,648,1,10,10
Philadelphia,10,643,649,1,10,10
Philadelphia,10,643,650,1,10,10
Philadelphia,10,643,651,1,10,10
Philadelphia,10,643,652,1,10,10
Philadelphia,10,643,653,1,10,10
Philadelphia,10,643,654,1,10,10
Philadelphia,10,643,655,1,10,10
Philadelphia,10,643,656,1,10,10
Philadelphia,10,643,657,1,10,10
Philadelphia,10,643,658,0.8181818182,9,11
Philadelphia,10,643,659,1,10,10
Philadelphia,10,644,645,1,10,10
Philadelphia,10,644,646,1,10,10
Philadelphia,10,644,647,1,10,10
Philadelphia,10,644,648,1,10,10
Philadelphia,10,644,649,1,10,10
Philadelphia,10,644,650,1,10,10
Philadelphia,10,644,651,1,10,10
Philadelphia,10,644,652,1,10,10
Philadelphia,10,644,653,1,10,10
Philadelphia,10,644,654,1,10,10
Philadelphia,10,644,655,1,10,10
Philadelphia,10,644,656,1,10,10
Philadelphia,10,644,657,1,10,10
Philadelphia,10,644,658,0.8181818182,9,11
Philadelphia,10,644,659,1,10,10
Philadelphia,10,645,646,1,10,10
Philadelphia,10,645,647,1,10,10
Philadelphia,10,645,648,1,10,10
Philadelphia,10,645,649,1,10,10
Philadelphia,10,645,650,1,10,10
Philadelphia,10,645,651,1,10,10
Philadelphia,10,645,652,1,10,10
Philadelphia,10,645,653,1,10,10
Philadelphia,10,645,654,1,10,10
Philadelphia,10,645,655,1,10,10
Philadelphia,10,645,656,1,10,10
Philadelphia,10,645,657,1,10,10
Philadelphia,10,645,658,0.8181818182,9,11
Philadelphia,10,645,659,1,10,10
Philadelphia,10,646,647,1,10,10
Philadelphia,10,646,648,1,10,10
Philadelphia,10,646,649,1,10,10
Philadelphia,10,646,650,1,10,10
Philadelphia,10,646,651,1,10,10
Philadelphia,10,646,652,1,10,10
Philadelphia,10,646,653,1,10,10
Philadelphia,10,646,654,1,10,10
Philadelphia,10,646,655,1,10,10
Philadelphia,10,646,656,1,10,10
Philadelphia,10,646,657,1,10,10
Philadelphia,10,646,658,0.8181818182,9,11
Philadelphia,10,646,659,1,10,10
Philadelphia,10,647,648,1,10,10
Philadelphia,10,647,649,1,10,10
Philadelphia,10,647,650,1,10,10
Philadelphia,10,647,651,1,10,10
Philadelphia,10,647,652,1,10,10
Philadelphia,10,647,653,1,10,10
Philadelphia,10,647,654,1,10,10
Philadelphia,10,647,655,1,10,10
Philadelphia,10,647,656,1,10,10
Philadelphia,10,647,657,1,10,10
Philadelphia,10,647,658,0.8181818182,9,11
Philadelphia,10,647,659,1,10,10
Philadelphia,10,648,649,1,10,10
Philadelphia,10,648,650,1,10,10
Philadelphia,10,648,651,1,10,10
Philadelphia,10,648,652,1,10,10
Philadelphia,10,648,653,1,10,10
Philadelphia,10,648,654,1,10,10
Philadelphia,10,648,655,1,10,10
Philadelphia,10,648,656,1,10,10
Philadelphia,10,648,657,1,10,10
Philadelphia,10,648,658,0.8181818182,9,11
Philadelphia,10,648,659,1,10,10
Philadelphia,10,649,650,1,10,10
Philadelphia,10,649,651,1,10,10
Philadelphia,10,649,652,1,10,10
Philadelphia,10,649,653,1,10,10
Philadelphia,10,649,654,1,10,10
Philadelphia,10,649,655,1,10,10
Philadelphia,10,649,656,1,10,10
Philadelphia,10,649,657,1,10,10
Philadelphia,10,649,658,0.8181818182,9,11
Philadelphia,10,649,659,1,10,10
Philadelphia,10,650,651,1,10,10
Philadelphia,10,650,652,1,10,10
Philadelphia,10,650,653,1,10,10
Philadelphia,10,650,654,1,10,10
Philadelphia,10,650,655,1,10,10
Philadelphia,10,650,656,1,10,10
Philadelphia,10,650,657,1,10,10
Philadelphia,10,650,658,0.8181818182,9,11
Philadelphia,10,650,659,1,10,10
Philadelphia,10,651,652,1,10,10
Philadelphia,10,651,653,1,10,10
Philadelphia,10,651,654,1,10,10
Philadelphia,10,651,655,1,10,10
Philadelphia,10,651,656,1,10,10
Philadelphia,10,651,657,1,10,10
Philadelphia,10,651,658,0.8181818182,9,11
Philadelphia,10,651,659,1,10,10
Philadelphia,10,652,653,1,10,10
Philadelphia,10,652,654,1,10,10
Philadelphia,10,652,655,1,10,10
Philadelphia,10,652,656,1,10,10
Philadelphia,10,652,657,1,10,10
Philadelphia,10,652,658,0.8181818182,9,11
Philadelphia,10,652,659,1,10,10
Philadelphia,10,653,654,1,10,10
Philadelphia,10,653,655,1,10,10
Philadelphia,10,653,656,1,10,10
Philadelphia,10,653,657,1,10,10
Philadelphia,10,653,658,0.8181818182,9,11
Philadelphia,10,653,659,1,10,10
Philadelphia,10,654,655,1,10,10
Philadelphia,10,654,656,1,10,10
Philadelphia,10,654,657,1,10,10
Philadelphia,10,654,658,0.8181818182,9,11
Philadelphia,10,654,659,1,10,10
Philadelphia,10,655,656,1,10,10
Philadelphia,10,655,657,1,10,10
Philadelphia,10,655,658,0.8181818182,9,11
Philadelphia,10,655,659,1,10,10
Philadelphia,10,656,657,1,10,10
Philadelphia,10,656,658,0.8181818182,9,11
Philadelphia,10,656,659,1,10,10
Philadelphia,10,657,658,0.8181818182,9,11
Philadelphia,10,657,659,1,10,10
Philadelphia,10,658,659,0.8181818182,9,11
Philadelphia,20,640,641,0.5789473684,11,19
Philadelphia,20,640,642,0.5789473684,11,19
Philadelphia,20,640,643,0.8571428571,18,21
Philadelphia,20,640,644,0.8571428571,18,21
Philadelphia,20,640,645,0.8571428571,18,21
Philadelphia,20,640,646,0.8571428571,18,21
Philadelphia,20,640,647,0.8571428571,18,21
Philadelphia,20,640,648,0.8571428571,18,21
Philadelphia,20,640,649,0.8571428571,18,21
Philadelphia,20,640,650,0.8571428571,18,21
Philadelphia,20,640,651,0.8571428571,18,21
Philadelphia,20,640,652,0.8571428571,18,21
Philadelphia,20,640,653,0.8571428571,18,21
Philadelphia,20,640,654,0.8571428571,18,21
Philadelphia,20,640,655,0.8571428571,18,21
Philadelphia,20,640,656,0.8571428571,18,21
Philadelphia,20,640,657,0.7727272727,17,22
Philadelphia,20,640,658,0.8571428571,18,21
Philadelphia,20,640,659,0.7727272727,17,22
Philadelphia,20,641,642,1,11,11
Philadelphia,20,641,643,0.55,11,20
Philadelphia,20,641,644,0.55,11,20
Philadelphia,20,641,645,0.55,11,20
Philadelphia,20,641,646,0.55,11,20
Philadelphia,20,641,647,0.55,11,20
Philadelphia,20,641,648,0.55,11,20
Philadelphia,20,641,649,0.55,11,20
Philadelphia,20,641,650,0.55,11,20
Philadelphia,20,641,651,0.55,11,20
Philadelphia,20,641,652,0.55,11,20
Philadelphia,20,641,653,0.55,11,20
Philadelphia,20,641,654,0.55,11,20
Philadelphia,20,641,655,0.55,11,20
Philadelphia,20,641,656,0.55,11,20
Philadelphia,20,641,657,0.55,11,20
Philadelphia,20,641,658,0.55,11,20
Philadelphia,20,641,659,0.55,11,20
Philadelphia,20,642,643,0.55,11,20
Philadelphia,20,642,644,0.55,11,20
Philadelphia,20,642,645,0.55,11,20
Philadelphia,20,642,646,0.55,11,20
Philadelphia,20,642,647,0.55,11,20
Philadelphia,20,642,648,0.55,11,20
Philadelphia,20,642,649,0.55,11,20
Philadelphia,20,642,650,0.55,11,20
Philadelphia,20,642,651,0.55,11,20
Philadelphia,20,642,652,0.55,11,20
Philadelphia,20,642,653,0.55,11,20
Philadelphia,20,642,654,0.55,11,20
Philadelphia,20,642,655,0.55,11,20
Philadelphia,20,642,656,0.55,11,20
Philadelphia,20,642,657,0.55,11,20
Philadelphia,20,642,658,0.55,11,20
Philadelphia,20,642,659,0.55,11,20
Philadelphia,20,643,644,1,20,20
Philadelphia,20,643,645,1,20,20
Philadelphia,20,643,646,1,20,20
Philadelphia,20,643,647,0.8181818182,18,22
Philadelphia,20,643,648,1,20,20
Philadelphia,20,643,649,1,20,20
Philadelphia,20,643,650,1,20,20
Philadelphia,20,643,651,1,20,20
Philadelphia,20,643,652,1,20,20
Philadelphia,20,643,653,1,20,20
Philadelphia,20,643,654,1,20,20
Philadelphia,20,643,655,1,20,20
Philadelphia,20,643,656,1,20,20
Philadelphia,20,643,657,0.9047619048,19,21
Philadelphia,20,643,658,1,20,20
Philadelphia,20,643,659,0.9047619048,19,21
Philadelphia,20,644,645,1,20,20
Philadelphia,20,644,646,1,20,20
Philadelphia,20,644,647,0.8181818182,18,22
Philadelphia,20,644,648,1,20,20
Philadelphia,20,644,649,1,20,20
Philadelphia,20,644,650,1,20,20
Philadelphia,20,644,651,1,20,20
Philadelphia,20,644,652,1,20,20
Philadelphia,20,644,653,1,20,20
Philadelphia,20,644,654,1,20,20
Philadelphia,20,644,655,1,20,20
Philadelphia,20,644,656,1,20,20
Philadelphia,20,644,657,0.9047619048,19,21
Philadelphia,20,644,658,1,20,20
Philadelphia,20,644,659,0.9047619048,19,21
Philadelphia,20,645,646,1,20,20
Philadelphia,20,645,647,0.8181818182,18,22
Philadelphia,20,645,648,1,20,20
Philadelphia,20,645,649,1,20,20
Philadelphia,20,645,650,1,20,20
Philadelphia,20,645,651,1,20,20
Philadelphia,20,645,652,1,20,20
Philadelphia,20,645,653,1,20,20
Philadelphia,20,645,654,1,20,20
Philadelphia,20,645,655,1,20,20
Philadelphia,20,645,656,1,20,20
Philadelphia,20,645,657,0.9047619048,19,21
Philadelphia,20,645,658,1,20,20
Philadelphia,20,645,659,0.9047619048,19,21
Philadelphia,20,646,647,0.8181818182,18,22
Philadelphia,20,646,648,1,20,20
Philadelphia,20,646,649,1,20,20
Philadelphia,20,646,650,1,20,20
Philadelphia,20,646,651,1,20,20
Philadelphia,20,646,652,1,20,20
Philadelphia,20,646,653,1,20,20
Philadelphia,20,646,654,1,20,20
Philadelphia,20,646,655,1,20,20
Philadelphia,20,646,656,1,20,20
Philadelphia,20,646,657,0.9047619048,19,21
Philadelphia,20,646,658,1,20,20
Philadelphia,20,646,659,0.9047619048,19,21
Philadelphia,20,647,648,0.8181818182,18,22
Philadelphia,20,647,649,0.8181818182,18,22
Philadelphia,20,647,650,0.8181818182,18,22
Philadelphia,20,647,651,0.8181818182,18,22
Philadelphia,20,647,652,0.8181818182,18,22
Philadelphia,20,647,653,0.8181818182,18,22
Philadelphia,20,647,654,0.8181818182,18,22
Philadelphia,20,647,655,0.8181818182,18,22
Philadelphia,20,647,656,0.8181818182,18,22
Philadelphia,20,647,657,0.7391304348,17,23
Philadelphia,20,647,658,0.8181818182,18,22
Philadelphia,20,647,659,0.7391304348,17,23
Philadelphia,20,648,649,1,20,20
Philadelphia,20,648,650,1,20,20
Philadelphia,20,648,651,1,20,20
Philadelphia,20,648,652,1,20,20
Philadelphia,20,648,653,1,20,20
Philadelphia,20,648,654,1,20,20
Philadelphia,20,648,655,1,20,20
Philadelphia,20,648,656,1,20,20
Philadelphia,20,648,657,0.9047619048,19,21
Philadelphia,20,648,658,1,20,20
Philadelphia,20,648,659,0.9047619048,19,21
Philadelphia,20,649,650,1,20,20
Philadelphia,20,649,651,1,20,20
Philadelphia,20,649,652,1,20,20
Philadelphia,20,649,653,1,20,20
Philadelphia,20,649,654,1,20,20
Philadelphia,20,649,655,1,20,20
Philadelphia,20,649,656,1,20,20
Philadelphia,20,649,657,0.9047619048,19,21
Philadelphia,20,649,658,1,20,20
Philadelphia,20,649,659,0.9047619048,19,21
Philadelphia,20,650,651,1,20,20
Philadelphia,20,650,652,1,20,20
Philadelphia,20,650,653,1,20,20
Philadelphia,20,650,654,1,20,20
Philadelphia,20,650,655,1,20,20
Philadelphia,20,650,656,1,20,20
Philadelphia,20,650,657,0.9047619048,19,21
Philadelphia,20,650,658,1,20,20
Philadelphia,20,650,659,0.9047619048,19,21
Philadelphia,20,651,652,1,20,20
Philadelphia,20,651,653,1,20,20
Philadelphia,20,651,654,1,20,20
Philadelphia,20,651,655,1,20,20
Philadelphia,20,651,656,1,20,20
Philadelphia,20,651,657,0.9047619048,19,21
Philadelphia,20,651,658,1,20,20
Philadelphia,20,651,659,0.9047619048,19,21
Philadelphia,20,652,653,1,20,20
Philadelphia,20,652,654,1,20,20
Philadelphia,20,652,655,1,20,20
Philadelphia,20,652,656,1,20,20
Philadelphia,20,652,657,0.9047619048,19,21
Philadelphia,20,652,658,1,20,20
Philadelphia,20,652,659,0.9047619048,19,21
Philadelphia,20,653,654,1,20,20
Philadelphia,20,653,655,1,20,20
Philadelphia,20,653,656,1,20,20
Philadelphia,20,653,657,0.9047619048,19,21
Philadelphia,20,653,658,1,20,20
Philadelphia,20,653,659,0.9047619048,19,21
Philadelphia,20,654,655,1,20,20
Philadelphia,20,654,656,1,20,20
Philadelphia,20,654,657,0.9047619048,19,21
Philadelphia,20,654,658,1,20,20
Philadelphia,20,654,659,0.9047619048,19,21
Philadelphia,20,655,656,1,20,20
Philadelphia,20,655,657,0.9047619048,19,21
Philadelphia,20,655,658,1,20,20
Philadelphia,20,655,659,0.9047619048,19,21
Philadelphia,20,656,657,0.9047619048,19,21
Philadelphia,20,656,658,1,20,20
Philadelphia,20,656,659,0.9047619048,19,21
Philadelphia,20,657,658,0.9047619048,19,21
Philadelphia,20,657,659,1,20,20
Philadelphia,20,658,659,0.9047619048,19,21
San Antonio,5,491,492,1,5,5
San Antonio,5,491,493,1,5,5
San Antonio,5,491,494,1,5,5
San Antonio,5,491,495,0.6666666667,4,6
San Antonio,5,491,496,1,5,5
San Antonio,5,491,497,1,5,5
San Antonio,5,491,498,1,5,5
San Antonio,5,491,499,1,5,5
San Antonio,5,491,500,1,5,5
San Antonio,5,491,501,1,5,5
San Antonio,5,491,502,1,5,5
San Antonio,5,491,503,1,5,5
San Antonio,5,491,504,1,5,5
San Antonio,5,491,505,1,5,5
San Antonio,5,491,506,1,5,5
San Antonio,5,491,507,1,5,5
San Antonio,5,491,508,1,5,5
San Antonio,5,491,509,1,5,5
San Antonio,5,492,493,1,5,5
San Antonio,5,492,494,1,5,5
San Antonio,5,492,495,0.6666666667,4,6
San Antonio,5,492,496,1,5,5
San Antonio,5,492,497,1,5,5
San Antonio,5,492,498,1,5,5
San Antonio,5,492,499,1,5,5
San Antonio,5,492,500,1,5,5
San Antonio,5,492,501,1,5,5
San Antonio,5,492,502,1,5,5
San Antonio,5,492,503,1,5,5
San Antonio,5,492,504,1,5,5
San Antonio,5,492,505,1,5,5
San Antonio,5,492,506,1,5,5
San Antonio,5,492,507,1,5,5
San Antonio,5,492,508,1,5,5
San Antonio,5,492,509,1,5,5
San Antonio,5,493,494,1,5,5
San Antonio,5,493,495,0.6666666667,4,6
San Antonio,5,493,496,1,5,5
San Antonio,5,493,497,1,5,5
San Antonio,5,493,498,1,5,5
San Antonio,5,493,499,1,5,5
San Antonio,5,493,500,1,5,5
San Antonio,5,493,501,1,5,5
San Antonio,5,493,502,1,5,5
San Antonio,5,493,503,1,5,5
San Antonio,5,493,504,1,5,5
San Antonio,5,493,505,1,5,5
San Antonio,5,493,506,1,5,5
San Antonio,5,493,507,1,5,5
San Antonio,5,493,508,1,5,5
San Antonio,5,493,509,1,5,5
San Antonio,5,494,495,0.6666666667,4,6
San Antonio,5,494,496,1,5,5
San Antonio,5,494,497,1,5,5
San Antonio,5,494,498,1,5,5
San Antonio,5,494,499,1,5,5
San Antonio,5,494,500,1,5,5
San Antonio,5,494,501,1,5,5
San Antonio,5,494,502,1,5,5
San Antonio,5,494,503,1,5,5
San Antonio,5,494,504,1,5,5
San Antonio,5,494,505,1,5,5
San Antonio,5,494,506,1,5,5
San Antonio,5,494,507,1,5,5
San Antonio,5,494,508,1,5,5
San Antonio,5,494,509,1,5,5
San Antonio,5,495,496,0.6666666667,4,6
San Antonio,5,495,497,0.6666666667,4,6
San Antonio,5,495,498,0.6666666667,4,6
San Antonio,5,495,499,0.6666666667,4,6
San Antonio,5,495,500,0.6666666667,4,6
San Antonio,5,495,501,0.6666666667,4,6
San Antonio,5,495,502,0.6666666667,4,6
San Antonio,5,495,503,0.6666666667,4,6
San Antonio,5,495,504,0.6666666667,4,6
San Antonio,5,495,505,0.6666666667,4,6
San Antonio,5,495,506,0.6666666667,4,6
San Antonio,5,495,507,0.6666666667,4,6
San Antonio,5,495,508,0.6666666667,4,6
San Antonio,5,495,509,0.6666666667,4,6
San Antonio,5,496,497,1,5,5
San Antonio,5,496,498,1,5,5
San Antonio,5,496,499,1,5,5
San Antonio,5,496,500,1,5,5
San Antonio,5,496,501,1,5,5
San Antonio,5,496,502,1,5,5
San Antonio,5,496,503,1,5,5
San Antonio,5,496,504,1,5,5
San Antonio,5,496,505,1,5,5
San Antonio,5,496,506,1,5,5
San Antonio,5,496,507,1,5,5
San Antonio,5,496,508,1,5,5
San Antonio,5,496,509,1,5,5
San Antonio,5,497,498,1,5,5
San Antonio,5,497,499,1,5,5
San Antonio,5,497,500,1,5,5
San Antonio,5,497,501,1,5,5
San Antonio,5,497,502,1,5,5
San Antonio,5,497,503,1,5,5
San Antonio,5,497,504,1,5,5
San Antonio,5,497,505,1,5,5
San Antonio,5,497,506,1,5,5
San Antonio,5,497,507,1,5,5
San Antonio,5,497,508,1,5,5
San Antonio,5,497,509,1,5,5
San Antonio,5,498,499,1,5,5
San Antonio,5,498,500,1,5,5
San Antonio,5,498,501,1,5,5
San Antonio,5,498,502,1,5,5
San Antonio,5,498,503,1,5,5
San Antonio,5,498,504,1,5,5
San Antonio,5,498,505,1,5,5
San Antonio,5,498,506,1,5,5
San Antonio,5,498,507,1,5,5
San Antonio,5,498,508,1,5,5
San Antonio,5,498,509,1,5,5
San Antonio,5,499,500,1,5,5
San Antonio,5,499,501,1,5,5
San Antonio,5,499,502,1,5,5
San Antonio,5,499,503,1,5,5
San Antonio,5,499,504,1,5,5
San Antonio,5,499,505,1,5,5
San Antonio,5,499,506,1,5,5
San Antonio,5,499,507,1,5,5
San Antonio,5,499,508,1,5,5
San Antonio,5,499,509,1,5,5
San Antonio,5,500,501,1,5,5
San Antonio,5,500,502,1,5,5
San Antonio,5,500,503,1,5,5
San Antonio,5,500,504,1,5,5
San Antonio,5,500,505,1,5,5
San Antonio,5,500,506,1,5,5
San Antonio,5,500,507,1,5,5
San Antonio,5,500,508,1,5,5
San Antonio,5,500,509,1,5,5
San Antonio,5,501,502,1,5,5
San Antonio,5,501,503,1,5,5
San Antonio,5,501,504,1,5,5
San Antonio,5,501,505,1,5,5
San Antonio,5,501,506,1,5,5
San Antonio,5,501,507,1,5,5
San Antonio,5,501,508,1,5,5
San Antonio,5,501,509,1,5,5
San Antonio,5,502,503,1,5,5
San Antonio,5,502,504,1,5,5
San Antonio,5,502,505,1,5,5
San Antonio,5,502,506,1,5,5
San Antonio,5,502,507,1,5,5
San Antonio,5,502,508,1,5,5
San Antonio,5,502,509,1,5,5
San Antonio,5,503,504,1,5,5
San Antonio,5,503,505,1,5,5
San Antonio,5,503,506,1,5,5
San Antonio,5,503,507,1,5,5
San Antonio,5,503,508,1,5,5
San Antonio,5,503,509,1,5,5
San Antonio,5,504,505,1,5,5
San Antonio,5,504,506,1,5,5
San Antonio,5,504,507,1,5,5
San Antonio,5,504,508,1,5,5
San Antonio,5,504,509,1,5,5
San Antonio,5,505,506,1,5,5
San Antonio,5,505,507,1,5,5
San Antonio,5,505,508,1,5,5
San Antonio,5,505,509,1,5,5
San Antonio,5,506,507,1,5,5
San Antonio,5,506,508,1,5,5
San Antonio,5,506,509,1,5,5
San Antonio,5,507,508,1,5,5
San Antonio,5,507,509,1,5,5
San Antonio,5,508,509,1,5,5
San Antonio,10,491,492,1,10,10
San Antonio,10,491,493,1,10,10
San Antonio,10,491,494,1,10,10
San Antonio,10,491,495,0.8181818182,9,11
San Antonio,10,491,496,1,10,10
San Antonio,10,491,497,1,10,10
San Antonio,10,491,498,1,10,10
San Antonio,10,491,499,0.8181818182,9,11
San Antonio,10,491,500,1,10,10
San Antonio,10,491,501,1,10,10
San Antonio,10,491,502,1,10,10
San Antonio,10,491,503,1,10,10
San Antonio,10,491,504,1,10,10
San Antonio,10,491,505,1,10,10
San Antonio,10,491,506,0.7,7,10
San Antonio,10,491,507,1,10,10
San Antonio,10,491,508,1,10,10
San Antonio,10,491,509,1,10,10
San Antonio,10,492,493,1,10,10
San Antonio,10,492,494,1,10,10
San Antonio,10,492,495,0.8181818182,9,11
San Antonio,10,492,496,1,10,10
San Antonio,10,492,497,1,10,10
San Antonio,10,492,498,1,10,10
San Antonio,10,492,499,0.8181818182,9,11
San Antonio,10,492,500,1,10,10
San Antonio,10,492,501,1,10,10
San Antonio,10,492,502,1,10,10
San Antonio,10,492,503,1,10,10
San Antonio,10,492,504,1,10,10
San Antonio,10,492,505,1,10,10
San Antonio,10,492,506,0.7,7,10
San Antonio,10,492,507,1,10,10
San Antonio,10,492,508,1,10,10
San Antonio,10,492,509,1,10,10
San Antonio,10,493,494,1,10,10
San Antonio,10,493,495,0.8181818182,9,11
San Antonio,10,493,496,1,10,10
San Antonio,10,493,497,1,10,10
San Antonio,10,493,498,1,10,10
San Antonio,10,493,499,0.8181818182,9,11
San Antonio,10,493,500,1,10,10
San Antonio,10,493,501,1,10,10
San Antonio,10,493,502,1,10,10
San Antonio,10,493,503,1,10,10
San Antonio,10,493,504,1,10,10
San Antonio,10,493,505,1,10,10
San Antonio,10,493,506,0.7,7,10
San Antonio,10,493,507,1,10,10
San Antonio,10,493,508,1,10,10
San Antonio,10,493,509,1,10,10
San Antonio,10,494,495,0.8181818182,9,11
San Antonio,10,494,496,1,10,10
San Antonio,10,494,497,1,10,10
San Antonio,10,494,498,1,10,10
San Antonio,10,494,499,0.8181818182,9,11
San Antonio,10,494,500,1,10,10
San Antonio,10,494,501,1,10,10
San Antonio,10,494,502,1,10,10
San Antonio,10,494,503,1,10,10
San Antonio,10,494,504,1,10,10
San Antonio,10,494,505,1,10,10
San Antonio,10,494,506,0.7,7,10
San Antonio,10,494,507,1,10,10
San Antonio,10,494,508,1,10,10
San Antonio,10,494,509,1,10,10
San Antonio,10,495,496,0.8181818182,9,11
San Antonio,10,495,497,0.8181818182,9,11
San Antonio,10,495,498,0.8181818182,9,11
San Antonio,10,495,499,1,10,10
San Antonio,10,495,500,0.8181818182,9,11
San Antonio,10,495,501,0.8181818182,9,11
San Antonio,10,495,502,0.8181818182,9,11
San Antonio,10,495,503,0.8181818182,9,11
San Antonio,10,495,504,0.8181818182,9,11
San Antonio,10,495,505,0.8181818182,9,11
San Antonio,10,495,506,0.7,7,10
San Antonio,10,495,507,0.8181818182,9,11
San Antonio,10,495,508,0.8181818182,9,11
San Antonio,10,495,509,0.8181818182,9,11
San Antonio,10,496,497,1,10,10
San Antonio,10,496,498,1,10,10
San Antonio,10,496,499,0.8181818182,9,11
San Antonio,10,496,500,1,10,10
San Antonio,10,496,501,1,10,10
San Antonio,10,496,502,1,10,10
San Antonio,10,496,503,1,10,10
San Antonio,10,496,504,1,10,10
San Antonio,10,496,505,1,10,10
San Antonio,10,496,506,0.7,7,10
San Antonio,10,496,507,1,10,10
San Antonio,10,496,508,1,10,10
San Antonio,10,496,509,1,10,10
San Antonio,10,497,498,1,10,10
San Antonio,10,497,499,0.8181818182,9,11
San Antonio,10,497,500,1,10,10
San Antonio,10,497,501,1,10,10
San Antonio,10,497,502,1,10,10
San Antonio,10,497,503,1,10,10
San Antonio,10,497,504,1,10,10
San Antonio,10,497,505,1,10,10
San Antonio,10,497,506,0.7,7,10
San Antonio,10,497,507,1,10,10
San Antonio,10,497,508,1,10,10
San Antonio,10,497,509,1,10,10
San Antonio,10,498,499,0.8181818182,9,11
San Antonio,10,498,500,1,10,10
San Antonio,10,498,501,1,10,10
San Antonio,10,498,502,1,10,10
San Antonio,10,498,503,1,10,10
San Antonio,10,498,504,1,10,10
San Antonio,10,498,505,1,10,10
San Antonio,10,498,506,0.7,7,10
San Antonio,10,498,507,1,10,10
San Antonio,10,498,508,1,10,10
San Antonio,10,498,509,1,10,10
San Antonio,10,499,500,0.8181818182,9,11
San Antonio,10,499,501,0.8181818182,9,11
San Antonio,10,499,502,0.8181818182,9,11
San Antonio,10,499,503,0.8181818182,9,11
San Antonio,10,499,504,0.8181818182,9,11
San Antonio,10,499,505,0.8181818182,9,11
San Antonio,10,499,506,0.7,7,10
San Antonio,10,499,507,0.8181818182,9,11
San Antonio,10,499,508,0.8181818182,9,11
San Antonio,10,499,509,0.8181818182,9,11
San Antonio,10,500,501,1,10,10
San Antonio,10,500,502,1,10,10
San Antonio,10,500,503,1,10,10
San Antonio,10,500,504,1,10,10
San Antonio,10,500,505,1,10,10
San Antonio,10,500,506,0.7,7,10
